/vdc/MINUS X,/vdc/MINUS Y,/vdc/PLUS X,/vdc/PLUS Y
1.464690978139711e-08,1.021815646102323e-08,1.464690978139711e-08,-1.021815646102323e-08
1.5e-08,9.602363383427957e-08,1.5e-08,-9.602363383427957e-08
1.502e-08,5.422607476631493e-08,1.502e-08,-5.422607476631493e-08
1.506e-08,5.32525159102357e-08,1.506e-08,-5.32525159102357e-08
1.514e-08,5.322185505880135e-08,1.514e-08,-5.322185505880135e-08
1.529999999999999e-08,5.325174875151962e-08,1.529999999999999e-08,-5.325174875151962e-08
1.561999999999999e-08,5.322227732950202e-08,1.561999999999999e-08,-5.322227732950202e-08
1.581875e-08,5.323689823316223e-08,1.581875e-08,-5.323689823316223e-08
1.5830078125e-08,1.597674987582732e-06,1.5830078125e-08,-1.597674987582732e-06
1.584845534884885e-08,1.098161461738142e-06,1.584845534884885e-08,-1.098161461738142e-06
1.585569926005073e-08,1.721898494125437e-06,1.585569926005073e-08,-1.721898494125437e-06
1.586522444255236e-08,2.933120066628897e-06,1.586522444255236e-08,-2.933120066628897e-06
1.587579292800621e-08,4.650869253146986e-06,1.587579292800621e-08,-4.650869253146986e-06
1.588411322460868e-08,6.516296268898848e-06,1.588411322460868e-08,-6.516296268898848e-06
1.589297830562571e-08,1.233320413315687e-05,1.589297830562571e-08,-1.233320413315687e-05
1.589649601505624e-08,1.645157674279234e-05,1.589649601505624e-08,-1.645157674279234e-05
1.590109686382534e-08,1.927471465722028e-05,1.590109686382534e-08,-1.927471465722028e-05
1.590455641095271e-08,1.886539002851649e-05,1.590455641095271e-08,-1.886539002851649e-05
1.590834557285762e-08,1.757063900609228e-05,1.590834557285762e-08,-1.757063900609228e-05
1.591152085349695e-08,1.492439189844033e-05,1.591152085349695e-08,-1.492439189844033e-05
1.591489554280099e-08,9.676386384062136e-06,1.591489554280099e-08,-9.676386384062136e-06
1.591808726996957e-08,5.434906812546571e-06,1.591808726996957e-08,-5.434906812546571e-06
1.591968313355386e-08,4.364019438753316e-06,1.591968313355386e-08,-4.364019438753316e-06
1.592287486072244e-08,3.097585079989759e-06,1.592287486072244e-08,-3.097585079989759e-06
1.592620061304162e-08,2.604252533909463e-06,1.592620061304162e-08,-2.604252533909463e-06
1.593126600825211e-08,2.359770618868209e-06,1.593126600825211e-08,-2.359770618868209e-06
1.593780680005529e-08,2.354698879658853e-06,1.593780680005529e-08,-2.354698879658853e-06
1.594838073419153e-08,2.443339439307434e-06,1.594838073419153e-08,-2.443339439307434e-06
1.596440150687035e-08,3.092674121511179e-06,1.596440150687035e-08,-3.092674121511179e-06
1.598220075343517e-08,1.021730032136827e-05,1.598220075343517e-08,-1.021730032136827e-05
1.599273328770917e-08,2.119447055316654e-05,1.599273328770917e-08,-2.119447055316654e-05
1.6e-08,3.172977319502041e-05,1.6e-08,-3.172977319502041e-05
1.600234727168424e-08,3.548938364602903e-05,1.600234727168424e-08,-3.548938364602903e-05
1.600704181505272e-08,4.398245479152347e-05,1.600704181505272e-08,-4.398245479152347e-05
1.601374301672427e-08,6.169881782731125e-05,1.601374301672427e-08,-6.169881782731125e-05
1.601687150836214e-08,7.361859565902884e-05,1.601687150836214e-08,-7.361859565902884e-05
1.602e-08,8.09212112117291e-05,1.602e-08,-8.09212112117291e-05
1.602122792083203e-08,8.175586911012709e-05,1.602122792083203e-08,-8.175586911012709e-05
1.60236837624961e-08,8.342665045645046e-05,1.60236837624961e-08,-8.342665045645046e-05
1.6026163267365e-08,8.283237465997838e-05,1.6026163267365e-08,-8.283237465997838e-05
1.602989890897415e-08,7.652129151619101e-05,1.602989890897415e-08,-7.652129151619101e-05
1.603276645713629e-08,6.047222938364303e-05,1.603276645713629e-08,-6.047222938364303e-05
1.603513511485512e-08,4.218683036461011e-05,1.603513511485512e-08,-4.218683036461011e-05
1.603751364591165e-08,2.897915160699849e-05,1.603751364591165e-08,-2.897915160699849e-05
1.604025150905462e-08,1.909305264443832e-05,1.604025150905462e-08,-1.909305264443832e-05
1.604265818829342e-08,1.300310403161121e-05,1.604265818829342e-08,-1.300310403161121e-05
1.604616368350238e-08,7.246348633840997e-06,1.604616368350238e-08,-7.246348633840997e-06
1.605186011294251e-08,2.572328804289488e-06,1.605186011294251e-08,-2.572328804289488e-06
1.60588459125206e-08,6.540737983186921e-07,1.60588459125206e-08,-6.540737983186921e-07
1.606726579587253e-08,1.353552832695663e-07,1.606726579587253e-08,-1.353552832695663e-07
1.607859601826332e-08,1.951985468593765e-08,1.607859601826332e-08,-1.951985468593765e-08
1.609533952692695e-08,3.765664430529898e-08,1.609533952692695e-08,-3.765664430529898e-08
1.612686439340295e-08,1.566216743047548e-08,1.612686439340295e-08,-1.566216743047548e-08
1.618729739334616e-08,3.950253663804513e-08,1.618729739334616e-08,-3.950253663804513e-08
1.630816339323258e-08,1.518125672202387e-08,1.630816339323258e-08,-1.518125672202387e-08
1.654989539300542e-08,3.963758844180311e-08,1.654989539300542e-08,-3.963758844180311e-08
1.7e-08,1.512054132769597e-08,1.7e-08,-1.512054132769597e-08
1.702e-08,2.747404652897545e-08,1.702e-08,-2.747404652897545e-08
1.705999999999999e-08,2.740043378728148e-08,1.705999999999999e-08,-2.740043378728148e-08
1.713999999999998e-08,2.738066265266173e-08,1.713999999999998e-08,-2.738066265266173e-08
1.729999999999995e-08,2.739646272551361e-08,1.729999999999995e-08,-2.739646272551361e-08
1.761999999999989e-08,2.738232416789511e-08,1.761999999999989e-08,-2.738232416789511e-08
1.781875e-08,2.738894669059051e-08,1.781875e-08,-2.738894669059051e-08
1.7830078125e-08,-3.534261023078821e-06,1.7830078125e-08,3.534261023078821e-06
1.784845525799584e-08,-3.572154066563046e-06,1.784845525799584e-08,3.572154066563046e-06
1.785569881572989e-08,-1.986907248225682e-06,1.785569881572989e-08,1.986907248225682e-06
1.786522264483023e-08,1.467656455767474e-06,1.786522264483023e-08,-1.467656455767474e-06
1.787579310457271e-08,6.759732776458555e-06,1.787579310457271e-08,-6.759732776458555e-06
1.788410722575211e-08,1.216731489361924e-05,1.788410722575211e-08,-1.216731489361924e-05
1.789296698204505e-08,3.00187622429876e-05,1.789296698204505e-08,-3.00187622429876e-05
1.789647709320554e-08,4.23796613145846e-05,1.789647709320554e-08,-4.23796613145846e-05
1.790107852022961e-08,5.051138638545975e-05,1.790107852022961e-08,-5.051138638545975e-05
1.790452726337046e-08,4.911128536634032e-05,1.790452726337046e-08,-4.911128536634032e-05
1.790831987727994e-08,4.520847122657605e-05,1.790831987727994e-08,-4.520847122657605e-05
1.79114925859957e-08,3.694864534194553e-05,1.79114925859957e-08,-3.694864534194553e-05
1.791487124476144e-08,2.094314672887241e-05,1.791487124476144e-08,-2.094314672887241e-05
1.791805525573865e-08,8.551541352627327e-06,1.791805525573865e-08,-8.551541352627327e-06
1.791964726122726e-08,5.452020655814595e-06,1.791964726122726e-08,-5.452020655814595e-06
1.792283127220447e-08,1.684227147026754e-06,1.792283127220447e-08,-1.684227147026754e-06
1.792613721596414e-08,2.907364270666914e-07,1.792613721596414e-08,-2.907364270666914e-07
1.793115584793034e-08,-5.407809710605015e-07,1.793115584793034e-08,5.407809710605015e-07
1.793762436289399e-08,-5.751960800546297e-07,1.793762436289399e-08,5.751960800546297e-07
1.794805984398521e-08,-6.311306500777286e-07,1.794805984398521e-08,6.311306500777286e-07
1.796383144407763e-08,-2.510957922934203e-07,1.796383144407763e-08,2.510957922934203e-07
1.798191572203881e-08,3.146039334385173e-06,1.798191572203881e-08,-3.146039334385173e-06
1.799244961726821e-08,8.625200612029209e-06,1.799244961726821e-08,-8.625200612029209e-06
1.8e-08,1.399925118888904e-05,1.8e-08,-1.399925118888904e-05
1.800234972444245e-08,1.59144506195466e-05,1.800234972444245e-08,-1.59144506195466e-05
1.800704917332735e-08,2.01662615045534e-05,1.800704917332735e-08,-2.01662615045534e-05
1.801384205151962e-08,2.919546749193187e-05,1.801384205151962e-08,-2.919546749193187e-05
1.801692102575981e-08,3.507577945633804e-05,1.801692102575981e-08,-3.507577945633804e-05
1.802e-08,4.060651082499944e-05,1.802e-08,-4.060651082499944e-05
1.802122584397271e-08,4.146520211472821e-05,1.802122584397271e-08,-4.146520211472821e-05
1.802367753191814e-08,4.209093241642767e-05,1.802367753191814e-08,-4.209093241642767e-05
1.802614185838498e-08,4.157675775821572e-05,1.802614185838498e-08,-4.157675775821572e-05
1.802986595261137e-08,3.840302018058083e-05,1.802986595261137e-08,-3.840302018058083e-05
1.803273305180677e-08,3.032636116724689e-05,1.803273305180677e-08,-3.032636116724689e-05
1.803509928255405e-08,2.118583416309814e-05,1.803509928255405e-08,-2.118583416309814e-05
1.80374759704149e-08,1.451687554932089e-05,1.80374759704149e-08,-1.451687554932089e-05
1.804021985629652e-08,9.580395215440669e-06,1.804021985629652e-08,-9.580395215440669e-06
1.804262546318969e-08,6.504698202251328e-06,1.804262546318969e-08,-6.504698202251328e-06
1.80461306244015e-08,3.657857269098083e-06,1.80461306244015e-08,-3.657857269098083e-06
1.805177093086574e-08,1.309603166849971e-06,1.805177093086574e-08,-1.309603166849971e-06
1.805874062490885e-08,3.662851629771823e-07,1.805874062490885e-08,-3.662851629771823e-07
1.80671546153475e-08,7.947383548906439e-08,1.80671546153475e-08,-7.947383548906439e-08
1.807847762438254e-08,4.291232613815255e-08,1.807847762438254e-08,-4.291232613815255e-08
1.809518314386091e-08,3.062562980971466e-08,1.809518314386091e-08,-3.062562980971466e-08
1.812658761988784e-08,4.047053237143613e-08,1.812658761988784e-08,-4.047053237143613e-08
1.818696524173531e-08,3.18167625999756e-08,1.818696524173531e-08,-3.18167625999756e-08
1.830772048543026e-08,4.01143446264457e-08,1.830772048543026e-08,-4.01143446264457e-08
1.854923097282014e-08,3.193249399784368e-08,1.854923097282014e-08,-3.193249399784368e-08
1.9e-08,4.005897957959616e-08,1.9e-08,-4.005897957959616e-08
1.902e-08,3.609799769831514e-08,1.902e-08,-3.609799769831514e-08
1.906e-08,3.601044267280489e-08,1.906e-08,-3.601044267280489e-08
1.914e-08,3.600105105125459e-08,1.914e-08,-3.600105105125459e-08
1.929999999999999e-08,3.600871926728682e-08,1.929999999999999e-08,-3.600871926728682e-08
1.961999999999999e-08,3.600179240434138e-08,1.961999999999999e-08,-3.600179240434138e-08
1.981875e-08,3.600506043065166e-08,1.981875e-08,-3.600506043065166e-08
1.9830078125e-08,-2.592431661245098e-06,1.9830078125e-08,2.592431661245098e-06
1.984845526898844e-08,-2.607154756705035e-06,1.984845526898844e-08,2.607154756705035e-06
1.985569886155426e-08,-1.525582348343686e-06,1.985569886155426e-08,1.525582348343686e-06
1.986522526495001e-08,7.522008865859087e-07,1.986522526495001e-08,-7.522008865859087e-07
1.987579691386383e-08,4.331845275248805e-06,1.987579691386383e-08,-4.331845275248805e-06
1.988411306213222e-08,7.941345668156647e-06,1.988411306213222e-08,-7.941345668156647e-06
1.98929750024645e-08,1.988478980710019e-05,1.98929750024645e-08,-1.988478980710019e-05
1.989648873088646e-08,2.81133303953333e-05,1.989648873088646e-08,-2.81133303953333e-05
1.990109102833696e-08,3.349520665513633e-05,1.990109102833696e-08,-3.349520665513633e-05
1.990454628024985e-08,3.251907048161792e-05,1.990454628024985e-08,-3.251907048161792e-05
1.990833900255215e-08,2.989783662769892e-05,1.990833900255215e-08,-2.989783662769892e-05
1.991151315475998e-08,2.434297093250928e-05,1.991151315475998e-08,-2.434297093250928e-05
1.991488958672894e-08,1.367173810463622e-05,1.991488958672894e-08,-1.367173810463622e-05
1.991807945521143e-08,5.424268162432513e-06,1.991807945521143e-08,-5.424268162432513e-06
1.991967438945267e-08,3.380346998186126e-06,1.991967438945267e-08,-3.380346998186126e-06
1.992286425793516e-08,8.776464314324396e-07,1.992286425793516e-08,-8.776464314324396e-07
1.992618447457259e-08,-3.816305050322367e-08,1.992618447457259e-08,3.816305050322367e-08
1.993123621170654e-08,-5.938522767710301e-07,1.993123621170654e-08,5.938522767710301e-07
1.993775463975943e-08,-6.117863184918234e-07,1.993775463975943e-08,6.117863184918234e-07
1.994828302165558e-08,-6.598904751205265e-07,1.994828302165558e-08,6.598904751205265e-07
1.996422467272025e-08,-4.402409207346426e-07,1.996422467272025e-08,4.402409207346426e-07
1.998211233636012e-08,1.316521477211943e-06,1.998211233636012e-08,-1.316521477211943e-06
1.99926640719876e-08,4.167955474542068e-06,1.99926640719876e-08,-4.167955474542068e-06
2e-08,6.810485769444972e-06,2e-08,-6.810485769444972e-06
2.000235190790357e-08,7.78736639173209e-06,2.000235190790357e-08,-7.78736639173209e-06
2.000705572371072e-08,9.956636249509612e-06,2.000705572371072e-08,-9.956636249509612e-06
2.001378774104584e-08,1.450165055128066e-05,2.001378774104584e-08,-1.450165055128066e-05
2.001689387052292e-08,1.751529841927679e-05,2.001689387052292e-08,-1.751529841927679e-05
2.002e-08,2.046129331361815e-05,2.002e-08,-2.046129331361815e-05
2.00212275037265e-08,2.096661030232594e-05,2.00212275037265e-08,-2.096661030232594e-05
2.002368251117949e-08,2.123451901773505e-05,2.002368251117949e-08,-2.123451901773505e-05
2.002615937933863e-08,2.083554553440985e-05,2.002615937933863e-08,-2.083554553440985e-05
2.002988206519533e-08,1.913925403261614e-05,2.002988206519533e-08,-1.913925403261614e-05
2.003276415025373e-08,1.477505496509001e-05,2.003276415025373e-08,-1.477505496509001e-05
2.003513480108931e-08,1.024439501247004e-05,2.003513480108931e-08,-1.024439501247004e-05
2.003751414221062e-08,7.071649342439053e-06,2.003751414221062e-08,-7.071649342439053e-06
2.004028162622258e-08,4.628146884823671e-06,2.004028162622258e-08,-4.628146884823671e-06
2.00426897256119e-08,3.160388730600921e-06,2.00426897256119e-08,-3.160388730600921e-06
2.00462074469933e-08,1.773718075149504e-06,2.00462074469933e-08,-1.773718075149504e-06
2.005186739710633e-08,6.536289496661421e-07,2.005186739710633e-08,-6.536289496661421e-07
2.005885667591815e-08,1.981220256473671e-07,2.005885667591815e-08,-1.981220256473671e-07
2.006730240159334e-08,6.725346286313649e-08,2.006730240159334e-08,-6.725346286313649e-08
2.007867680739349e-08,4.566539720421762e-08,2.007867680739349e-08,-4.566539720421762e-08
2.00954762499976e-08,4.415626018507858e-08,2.00954762499976e-08,-4.415626018507858e-08
2.012712878976283e-08,4.473733135102597e-08,2.012712878976283e-08,-4.473733135102597e-08
2.018821663005259e-08,4.460371153636947e-08,2.018821663005259e-08,-4.460371153636947e-08
2.031039231063211e-08,4.459953589664485e-08,2.031039231063211e-08,-4.459953589664485e-08
2.055474367179114e-08,4.465967527258289e-08,2.055474367179114e-08,-4.465967527258289e-08
2.1e-08,4.457338699563294e-08,2.1e-08,-4.457338699563294e-08
2.102e-08,4.466116773090466e-08,2.102e-08,-4.466116773090466e-08
2.105999999999999e-08,4.462472088189848e-08,2.105999999999999e-08,-4.462472088189848e-08
2.113999999999998e-08,4.461814593878329e-08,2.113999999999998e-08,-4.461814593878329e-08
2.129999999999995e-08,4.462345623514934e-08,2.129999999999995e-08,-4.462345623514934e-08
2.161999999999989e-08,4.461867523366847e-08,2.161999999999989e-08,-4.461867523366847e-08
2.181875e-08,4.462091981175535e-08,2.181875e-08,-4.462091981175535e-08
2.1830078125e-08,-1.798197473820275e-06,2.1830078125e-08,1.798197473820275e-06
2.184845528168612e-08,-1.884923263093724e-06,2.184845528168612e-08,1.884923263093724e-06
2.185569893501264e-08,-8.304228765208559e-07,2.185569893501264e-08,8.304228765208559e-07
2.186522570108328e-08,1.498738745868401e-06,2.186522570108328e-08,-1.498738745868401e-06
2.187579709657527e-08,4.992553901423246e-06,2.187579709657527e-08,-4.992553901423246e-06
2.188411432685301e-08,8.610923500237378e-06,2.188411432685301e-08,-8.610923500237378e-06
2.189297679276899e-08,2.053225022679518e-05,2.189297679276899e-08,-2.053225022679518e-05
2.189648870058502e-08,2.882050775043032e-05,2.189648870058502e-08,-2.882050775043032e-05
2.190109082273315e-08,3.419154081686299e-05,2.190109082273315e-08,-3.419154081686299e-05
2.190454226299856e-08,3.325909700456154e-05,2.190454226299856e-08,-3.325909700456154e-05
2.190833491503744e-08,3.064072539256605e-05,2.190833491503744e-08,-3.064072539256605e-05
2.191150852349262e-08,2.50757875245847e-05,2.191150852349262e-08,-2.50757875245847e-05
2.191488707642015e-08,1.434562173547492e-05,2.191488707642015e-08,-1.434562173547492e-05
2.191807223512775e-08,6.154250641319605e-06,2.191807223512775e-08,-6.154250641319605e-06
2.191966481448155e-08,4.1053246945768e-06,2.191966481448155e-08,-4.1053246945768e-06
2.192284997318914e-08,1.620082101952875e-06,2.192284997318914e-08,-1.620082101952875e-06
2.192616019758062e-08,7.052230407869227e-07,2.192616019758062e-08,-7.052230407869227e-07
2.193118943037084e-08,1.586387883045978e-07,2.193118943037084e-08,-1.586387883045978e-07
2.193767522065999e-08,1.472082379285528e-07,2.193767522065999e-08,-1.472082379285528e-07
2.194814621014639e-08,1.237923656897948e-07,2.194814621014639e-08,-1.237923656897948e-07
2.196397775498651e-08,4.851735669574199e-07,2.196397775498651e-08,-4.851735669574199e-07
2.198198887749325e-08,3.918849399402432e-06,2.198198887749325e-08,-3.918849399402432e-06
2.199252303799548e-08,9.38887077543341e-06,2.199252303799548e-08,-9.38887077543341e-06
2.2e-08,1.473502966382801e-05,2.2e-08,-1.473502966382801e-05
2.200234922792023e-08,1.663988206591123e-05,2.200234922792023e-08,-1.663988206591123e-05
2.20070476837607e-08,2.088517002424473e-05,2.20070476837607e-08,-2.088517002424473e-05
2.201381713871229e-08,2.985549957128318e-05,2.201381713871229e-08,-2.985549957128318e-05
2.201690856935615e-08,3.574978651443487e-05,2.201690856935615e-08,-3.574978651443487e-05
2.202e-08,4.059238379461406e-05,2.202e-08,-4.059238379461406e-05
2.202122629161421e-08,4.127324293373516e-05,2.202122629161421e-08,-4.127324293373516e-05
2.202367887484263e-08,4.195366246839141e-05,2.202367887484263e-08,-4.195366246839141e-05
2.202614729557565e-08,4.15520667928142e-05,2.202614729557565e-08,-4.15520667928142e-05
2.202987203707515e-08,3.840436251576978e-05,2.202987203707515e-08,-3.840436251576978e-05
2.20327394764747e-08,3.038290190010624e-05,2.20327394764747e-08,-3.038290190010624e-05
2.203510570835288e-08,2.124557608272972e-05,2.203510570835288e-08,-2.124557608272972e-05
2.203748128056806e-08,1.456731656502908e-05,2.203748128056806e-08,-1.456731656502908e-05
2.204022438661068e-08,9.622283263996315e-06,2.204022438661068e-08,-9.622283263996315e-06
2.204262897788951e-08,6.539820067735957e-06,2.204262897788951e-08,-6.539820067735957e-06
